acq_week,week,tenure,acq_quarter,merchant_index,merchant,parent_merchant,category,subcategory,N_week_cohort,active_users,orders,rpt_orders,spend,rpt_spend
2020-06-14,2020-07-19,5,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,23,34,34,393.78,393.78
2020-06-14,2020-07-26,6,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,19,45,45,481.81,481.81
2020-06-14,2020-08-02,7,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,19,38,38,375.26,375.26
2020-06-14,2020-08-09,8,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,14,25,25,284.02,284.02
2020-06-14,2020-08-16,9,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,13,36,36,461.29,461.29
2020-06-14,2020-08-23,10,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,9,25,25,292.15,292.15
2020-06-14,2020-08-30,11,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,11,26,26,328.83,328.83
2020-06-14,2020-09-06,12,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,11,18,18,183.61,183.61
2020-06-14,2020-09-13,13,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,10,20,20,274.94,274.94
2020-06-14,2020-09-20,14,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,5,19,19,229.74,229.74
2020-06-14,2020-09-27,15,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,7,20,20,262.45,262.45
2020-06-14,2020-10-04,16,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,11,24,24,325.31,325.31
2020-06-14,2020-10-11,17,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,6,23,23,348.34,348.34
2020-06-14,2020-10-18,18,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,8,18,18,367.741000000001,367.741000000001
2020-06-14,2020-10-25,19,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,7,15,15,207.72,207.72
2020-06-14,2020-11-01,20,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,7,24,24,347.1,347.1
2020-06-14,2020-11-08,21,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,6,19,19,283.63,283.63
2020-06-14,2020-11-15,22,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,5,13,13,180.74,180.74
2020-06-14,2020-11-22,23,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,9,20,20,250.35,250.35
2020-06-14,2020-11-29,24,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,8,17,17,214.69,214.69
2020-06-14,2020-12-06,25,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,4,17,17,270.82,270.82
2020-06-14,2020-12-13,26,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,9,20,20,300.96,300.96
2020-06-14,2020-12-20,27,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,6,16,16,173.86,173.86
2020-06-14,2020-12-27,28,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,9,23,23,322.94,322.94
2020-06-14,2021-01-03,29,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,7,22,22,280.13,280.13
2020-06-14,2021-01-10,30,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,6,17,17,228.7,228.7
2020-06-14,2021-01-17,31,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,7,18,18,233.46,233.46
2020-06-14,2021-01-24,32,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,5,14,14,164.25,164.25
2020-06-14,2021-01-31,33,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,4,11,11,161.28,161.28
2020-06-14,2021-02-07,34,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,9,26,26,230.26,230.26
2020-06-14,2021-02-14,35,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,8,29,29,388.06,388.06
2020-06-14,2021-02-21,36,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,7,32,32,477.57,477.57
2020-06-14,2021-02-28,37,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,9,22,22,277.84,277.84
2020-06-14,2021-03-07,38,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,7,19,19,232.41,232.41
2020-06-14,2021-03-14,39,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,7,22,22,260.07,260.07
2020-06-14,2021-03-21,40,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,5,18,18,223.06,223.06
2020-06-14,2021-03-28,41,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,8,18,18,210.6,210.6
2020-06-14,2021-04-04,42,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,7,18,18,188.21,188.21
2020-06-14,2021-04-11,43,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,5,12,12,146.8,146.8
2020-06-14,2021-04-18,44,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,5,12,12,142.38,142.38
2020-06-14,2021-04-25,45,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,6,14,14,181.67,181.67
2020-06-14,2021-05-02,46,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,6,15,15,164.66,164.66
2020-06-14,2021-05-09,47,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,4,11,11,150.89,150.89
2020-06-14,2021-05-16,48,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,5,14,14,131.78,131.78
2020-06-14,2021-05-23,49,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,3,6,6,72.62,72.62
2020-06-14,2021-05-30,50,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,5,13,13,145.78,145.78
2020-06-14,2021-06-06,51,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,2,8,8,139.89,139.89
2020-06-14,2021-06-13,52,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,4,12,12,112.56,112.56
2020-06-14,2021-06-20,53,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,3,13,13,147.98,147.98
2020-06-14,2021-06-27,54,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,4,13,13,163.9,163.9
2020-06-14,2021-07-04,55,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,6,13,13,127.83,127.83
2020-06-14,2021-07-11,56,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,2,10,10,150.52,150.52
2020-06-14,2021-07-18,57,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,2,5,5,62.39,62.39
2020-06-14,2021-07-25,58,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,5,6,6,34.14,34.14
2020-06-14,2021-08-01,59,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,3,8,8,70.27,70.27
2020-06-14,2021-08-08,60,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,3,6,6,69.33,69.33
2020-06-14,2021-08-15,61,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,3,6,6,67.58,67.58
2020-06-14,2021-08-22,62,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,4,9,9,109.55,109.55
2020-06-14,2021-08-29,63,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,3,8,8,78.23,78.23
2020-06-14,2021-09-05,64,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,5,6,6,45.44,45.44
2020-06-14,2021-09-12,65,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,2,17,17,162.14,162.14
2020-06-14,2021-09-19,66,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,3,7,7,84.43,84.43
2020-06-14,2021-09-26,67,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,4,13,13,148.12,148.12
2020-06-14,2021-10-03,68,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,4,12,12,114.13,114.13
2020-06-14,2021-10-10,69,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,5,7,7,88.11,88.11
2020-06-14,2021-10-17,70,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,4,6,6,50.04,50.04
2020-06-14,2021-10-24,71,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,4,7,7,57.36,57.36
2020-06-14,2021-10-31,72,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,6,10,10,102.95,102.95
2020-06-14,2021-11-07,73,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,2,4,4,56.61,56.61
2020-06-14,2021-11-14,74,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,2,7,7,70.28,70.28
2020-06-14,2021-11-21,75,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,2,4,4,41.37,41.37
2020-06-14,2021-11-28,76,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,2,6,6,88.88,88.88
2020-06-14,2021-12-05,77,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,1,1,1,19.65,19.65
2020-06-14,2021-12-12,78,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,130,2,2,2,37.37,37.37
2020-06-21,2020-06-21,0,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,134,205,71,1490.241,569.85
2020-06-21,2020-06-28,1,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,46,122,122,1237.891,1237.891
2020-06-21,2020-07-05,2,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,32,78,78,910.592000000002,910.592000000002
2020-06-21,2020-07-12,3,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,27,57,57,509.33,509.33
2020-06-21,2020-07-19,4,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,26,43,43,375.14,375.14
2020-06-21,2020-07-26,5,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,16,25,25,203.28,203.28
2020-06-21,2020-08-02,6,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,14,25,25,258.64,258.64
2020-06-21,2020-08-09,7,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,9,16,16,133.11,133.11
2020-06-21,2020-08-16,8,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,14,24,24,198.83,198.83
2020-06-21,2020-08-23,9,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,9,18,18,175.05,175.05
2020-06-21,2020-08-30,10,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,13,23,23,206.3,206.3
2020-06-21,2020-09-06,11,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,11,20,20,149.03,149.03
2020-06-21,2020-09-13,12,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,9,14,14,147.58,147.58
2020-06-21,2020-09-20,13,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,10,12,12,119.37,119.37
2020-06-21,2020-09-27,14,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,8,11,11,103.45,103.45
2020-06-21,2020-10-04,15,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,7,12,12,83.75,83.75
2020-06-21,2020-10-11,16,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,13,23,23,295.56,295.56
2020-06-21,2020-10-18,17,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,9,21,21,197.69,197.69
2020-06-21,2020-10-25,18,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,9,21,21,169.8,169.8
2020-06-21,2020-11-01,19,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,8,14,14,120.56,120.56
2020-06-21,2020-11-08,20,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,8,11,11,99.7,99.7
2020-06-21,2020-11-15,21,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,9,14,14,139.6,139.6
2020-06-21,2020-11-22,22,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,6,15,15,175.8,175.8
2020-06-21,2020-11-29,23,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,8,18,18,173.08,173.08
2020-06-21,2020-12-06,24,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,7,22,22,270.91,270.91
2020-06-21,2020-12-13,25,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,6,18,18,198.55,198.55
2020-06-21,2020-12-20,26,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,7,15,15,169.1,169.1
2020-06-21,2020-12-27,27,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,4,11,11,131.96,131.96
2020-06-21,2021-01-03,28,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,3,6,6,66.17,66.17
2020-06-21,2021-01-10,29,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,5,10,10,123.22,123.22
2020-06-21,2021-01-17,30,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,7,14,14,174.32,174.32
2020-06-21,2021-01-24,31,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,5,8,8,79.37,79.37
2020-06-21,2021-01-31,32,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,4,9,9,129.29,129.29
2020-06-21,2021-02-07,33,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,5,17,17,365.3,365.3
2020-06-21,2021-02-14,34,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,7,14,14,160.34,160.34
2020-06-21,2021-02-21,35,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,4,15,15,219.98,219.98
2020-06-21,2021-02-28,36,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,5,15,15,219.01,219.01
2020-06-21,2021-03-07,37,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,5,13,13,168.52,168.52
2020-06-21,2021-03-14,38,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,6,18,18,198.5,198.5
2020-06-21,2021-03-21,39,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,4,11,11,144.46,144.46
2020-06-21,2021-03-28,40,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,5,7,7,117.22,117.22
2020-06-21,2021-04-04,41,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,5,9,9,126.25,126.25
2020-06-21,2021-04-11,42,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,5,8,8,93.93,93.93
2020-06-21,2021-04-18,43,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,8,9,9,76.83,76.83
2020-06-21,2021-04-25,44,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,3,6,6,85.5,85.5
2020-06-21,2021-05-02,45,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,5,8,8,78.78,78.78
2020-06-21,2021-05-09,46,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,3,7,7,109.47,109.47
2020-06-21,2021-05-16,47,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,4,14,14,248.6,248.6
2020-06-21,2021-05-23,48,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,4,8,8,82.29,82.29
2020-06-21,2021-05-30,49,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,6,9,9,129,129
2020-06-21,2021-06-06,50,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,3,3,3,12.44,12.44
2020-06-21,2021-06-13,51,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,1,3,3,24.49,24.49
2020-06-21,2021-06-20,52,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,3,4,4,48.57,48.57
2020-06-21,2021-06-27,53,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,5,10,10,120.06,120.06
2020-06-21,2021-07-04,54,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,4,9,9,114.47,114.47
2020-06-21,2021-07-11,55,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,4,9,9,126.5,126.5
2020-06-21,2021-07-18,56,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,1,6,6,90.64,90.64
2020-06-21,2021-07-25,57,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,3,7,7,77.99,77.99
2020-06-21,2021-08-01,58,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,1,5,5,85.49,85.49
2020-06-21,2021-08-08,59,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,2,6,6,89.4,89.4
2020-06-21,2021-08-15,60,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,4,8,8,124.04,124.04
2020-06-21,2021-08-22,61,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,2,3,3,42.89,42.89
2020-06-21,2021-08-29,62,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,3,8,8,106.36,106.36
2020-06-21,2021-09-05,63,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,2,3,3,85.66,85.66
2020-06-21,2021-09-12,64,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,1,3,3,41.2,41.2
2020-06-21,2021-09-19,65,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,1,1,1,2.31,2.31
2020-06-21,2021-09-26,66,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,1,1,1,12.36,12.36
2020-06-21,2021-10-03,67,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,3,3,3,31.26,31.26
2020-06-21,2021-10-10,68,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,1,1,1,5.32,5.32
2020-06-21,2021-10-17,69,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,1,4,4,44.96,44.96
2020-06-21,2021-10-24,70,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,2,2,2,15.8,15.8
2020-06-21,2021-10-31,71,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,1,1,1,9.99,9.99
2020-06-21,2021-11-07,72,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,2,2,2,15.39,15.39
2020-06-21,2021-11-14,73,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,3,6,6,51.89,51.89
2020-06-21,2021-11-21,74,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,3,3,3,22.29,22.29
2020-06-21,2021-11-28,75,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,2,3,3,27.43,27.43
2020-06-21,2021-12-05,76,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,1,1,1,5.29,5.29
2020-06-21,2021-12-12,77,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,134,2,3,3,12.74,12.74
2020-06-28,2020-06-28,0,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,128,218,90,1776.331,818.25
2020-06-28,2020-07-05,1,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,45,110,110,908.47,908.47
2020-06-28,2020-07-12,2,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,25,46,46,481.16,481.16
2020-06-28,2020-07-19,3,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,27,48,48,399.96,399.96
2020-06-28,2020-07-26,4,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,16,32,32,383.65,383.65
2020-06-28,2020-08-02,5,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,19,36,36,388.11,388.11
2020-06-28,2020-08-09,6,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,21,34,34,316.05,316.05
2020-06-28,2020-08-16,7,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,12,24,24,221.56,221.56
2020-06-28,2020-08-23,8,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,11,16,16,170.07,170.07
2020-06-28,2020-08-30,9,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,12,18,18,162.48,162.48
2020-06-28,2020-09-06,10,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,9,11,11,113.63,113.63
2020-06-28,2020-09-13,11,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,13,19,19,196.22,196.22
2020-06-28,2020-09-20,12,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,12,25,25,194.11,194.11
2020-06-28,2020-09-27,13,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,11,25,25,307.23,307.23
2020-06-28,2020-10-04,14,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,13,27,27,247.74,247.74
2020-06-28,2020-10-11,15,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,10,19,19,155.35,155.35
2020-06-28,2020-10-18,16,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,10,19,19,121.85,121.85
2020-06-28,2020-10-25,17,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,13,24,24,225.22,225.22
2020-06-28,2020-11-01,18,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,13,19,19,135.66,135.66
2020-06-28,2020-11-08,19,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,9,13,13,121.27,121.27
2020-06-28,2020-11-15,20,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,9,15,15,122.28,122.28
2020-06-28,2020-11-22,21,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,12,24,24,213.79,213.79
2020-06-28,2020-11-29,22,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,14,25,25,269.63,269.63
2020-06-28,2020-12-06,23,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,9,13,13,121.72,121.72
2020-06-28,2020-12-13,24,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,10,16,16,130.4,130.4
2020-06-28,2020-12-20,25,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,6,14,14,123.23,123.23
2020-06-28,2020-12-27,26,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,10,12,12,120.03,120.03
2020-06-28,2021-01-03,27,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,8,12,12,111.83,111.83
2020-06-28,2021-01-10,28,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,5,15,15,100.71,100.71
2020-06-28,2021-01-17,29,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,7,12,12,70.38,70.38
2020-06-28,2021-01-24,30,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,7,12,12,86.56,86.56
2020-06-28,2021-01-31,31,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,12,35,35,382.06,382.06
2020-06-28,2021-02-07,32,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,6,14,14,134.86,134.86
2020-06-28,2021-02-14,33,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,9,19,19,273.961000000001,273.961000000001
2020-06-28,2021-02-21,34,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,6,18,18,225.41,225.41
2020-06-28,2021-02-28,35,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,8,18,18,162.17,162.17
2020-06-28,2021-03-07,36,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,8,13,13,79.5,79.5
2020-06-28,2021-03-14,37,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,3,7,7,83.68,83.68
2020-06-28,2021-03-21,38,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,5,16,16,101.45,101.45
2020-06-28,2021-03-28,39,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,4,9,9,105.64,105.64
2020-06-28,2021-04-04,40,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,7,10,10,91.13,91.13
2020-06-28,2021-04-11,41,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,6,9,9,85.68,85.68
2020-06-28,2021-04-18,42,2020-04-01,1000,jam_city_inc,jam_city_inc,Home Entertainment,Gaming,128,7,18,18,173.37,173.37
