time,merchant_name,cohort_size
2017-01-01,553_chuys_chuys,1488
2017-01-08,553_chuys_chuys,1433
2017-01-15,553_chuys_chuys,1780
2017-01-22,553_chuys_chuys,1546
2017-01-29,553_chuys_chuys,1617
2017-02-05,553_chuys_chuys,1521
2017-02-12,553_chuys_chuys,1761
2017-02-19,553_chuys_chuys,1999
2017-02-26,553_chuys_chuys,1765
2017-03-05,553_chuys_chuys,1857
2017-03-12,553_chuys_chuys,1843
2017-03-19,553_chuys_chuys,1674
2017-03-26,553_chuys_chuys,1744
2017-04-02,553_chuys_chuys,1712
2017-04-09,553_chuys_chuys,1621
2017-04-16,553_chuys_chuys,1607
2017-04-23,553_chuys_chuys,1771
2017-04-30,553_chuys_chuys,2032
2017-05-07,553_chuys_chuys,1879
2017-05-14,553_chuys_chuys,1688
2017-05-21,553_chuys_chuys,1526
2017-05-28,553_chuys_chuys,1613
2017-06-04,553_chuys_chuys,1716
2017-06-11,553_chuys_chuys,1836
2017-06-18,553_chuys_chuys,1709
2017-06-25,553_chuys_chuys,1670
2017-07-02,553_chuys_chuys,1646
2017-07-09,553_chuys_chuys,1616
2017-07-16,553_chuys_chuys,1628
2017-07-23,553_chuys_chuys,1608
2017-07-30,553_chuys_chuys,1713
2017-08-06,553_chuys_chuys,1516
2017-08-13,553_chuys_chuys,1601
2017-08-20,553_chuys_chuys,1479
2017-08-27,553_chuys_chuys,1351
2017-09-03,553_chuys_chuys,1457
2017-09-10,553_chuys_chuys,1299
2017-09-17,553_chuys_chuys,1422
2017-09-24,553_chuys_chuys,1342
2017-10-01,553_chuys_chuys,1414
2017-10-08,553_chuys_chuys,1420
2017-10-15,553_chuys_chuys,1355
2017-10-22,553_chuys_chuys,1231
2017-10-29,553_chuys_chuys,1216
2017-11-05,553_chuys_chuys,1401
2017-11-12,553_chuys_chuys,1316
2017-11-19,553_chuys_chuys,1346
2017-11-26,553_chuys_chuys,1020
2017-12-03,553_chuys_chuys,1441
2017-12-10,553_chuys_chuys,1383
2017-12-17,553_chuys_chuys,1429
2017-12-24,553_chuys_chuys,1184
2017-12-31,553_chuys_chuys,1332
2018-01-07,553_chuys_chuys,1169
2018-01-14,553_chuys_chuys,1268
2018-01-21,553_chuys_chuys,1168
2018-01-28,553_chuys_chuys,1270
2018-02-04,553_chuys_chuys,1113
2018-02-11,553_chuys_chuys,1278
2018-02-18,553_chuys_chuys,1484
2018-02-25,553_chuys_chuys,1522
2018-03-04,553_chuys_chuys,1365
2018-03-11,553_chuys_chuys,1447
2018-03-18,553_chuys_chuys,1350
2018-03-25,553_chuys_chuys,1364
2018-04-01,553_chuys_chuys,1374
2018-04-08,553_chuys_chuys,1468
2018-04-15,553_chuys_chuys,1376
2018-04-22,553_chuys_chuys,1376
2018-04-29,553_chuys_chuys,1558
2018-05-06,553_chuys_chuys,1556
2018-05-13,553_chuys_chuys,1407
2018-05-20,553_chuys_chuys,1346
2018-05-27,553_chuys_chuys,1376
2018-06-03,553_chuys_chuys,1438
2018-06-10,553_chuys_chuys,1345
2018-06-17,553_chuys_chuys,1375
2018-06-24,553_chuys_chuys,1381
2018-07-01,553_chuys_chuys,1413
2018-07-08,553_chuys_chuys,1324
2018-07-15,553_chuys_chuys,1348
2018-07-22,553_chuys_chuys,1309
2018-07-29,553_chuys_chuys,1218
2018-08-05,553_chuys_chuys,1408
2018-08-12,553_chuys_chuys,1295
2018-08-19,553_chuys_chuys,1220
2018-08-26,553_chuys_chuys,1201
2018-09-02,553_chuys_chuys,1230
2018-09-09,553_chuys_chuys,1074
2018-09-16,553_chuys_chuys,1142
2018-09-23,553_chuys_chuys,1168
2018-09-30,553_chuys_chuys,1081
2018-10-07,553_chuys_chuys,1110
2018-10-14,553_chuys_chuys,1060
2018-10-21,553_chuys_chuys,1026
2018-10-28,553_chuys_chuys,1065
2018-11-04,553_chuys_chuys,1093
2018-11-11,553_chuys_chuys,1072
2018-11-18,553_chuys_chuys,1003
2018-11-25,553_chuys_chuys,871
2018-12-02,553_chuys_chuys,1010
2018-12-09,553_chuys_chuys,1073
2018-12-16,553_chuys_chuys,1130
2018-12-23,553_chuys_chuys,830
2018-12-30,553_chuys_chuys,1102
2019-01-06,553_chuys_chuys,931
2019-01-13,553_chuys_chuys,945
2019-01-20,553_chuys_chuys,1031
2019-01-27,553_chuys_chuys,988
2019-02-03,553_chuys_chuys,945
2019-02-10,553_chuys_chuys,1021
2019-02-17,553_chuys_chuys,1204
2019-02-24,553_chuys_chuys,1334
2019-03-03,553_chuys_chuys,1092
2019-03-10,553_chuys_chuys,1090
2019-03-17,553_chuys_chuys,1190
2019-03-24,553_chuys_chuys,1332
2019-03-31,553_chuys_chuys,1266
2019-04-07,553_chuys_chuys,1192
2019-04-14,553_chuys_chuys,1230
2019-04-21,553_chuys_chuys,1215
2019-04-28,553_chuys_chuys,1300
2019-05-05,553_chuys_chuys,1448
2019-05-12,553_chuys_chuys,1342
2019-05-19,553_chuys_chuys,1236
2019-05-26,553_chuys_chuys,1246
2019-06-02,553_chuys_chuys,1217
2019-06-09,553_chuys_chuys,1190
2019-06-16,553_chuys_chuys,1289
2019-06-23,553_chuys_chuys,1284
2019-06-30,553_chuys_chuys,1308
2019-07-07,553_chuys_chuys,1146
2019-07-14,553_chuys_chuys,1416
2019-07-21,553_chuys_chuys,1305
2019-07-28,553_chuys_chuys,1270
2019-08-04,553_chuys_chuys,1269
2019-08-11,553_chuys_chuys,1176
2019-08-18,553_chuys_chuys,1150
2019-08-25,553_chuys_chuys,1048
2019-09-01,553_chuys_chuys,1080
2019-09-08,553_chuys_chuys,922
2019-09-15,553_chuys_chuys,1009
2019-09-22,553_chuys_chuys,1065
2019-09-29,553_chuys_chuys,1015
2019-10-06,553_chuys_chuys,1031
2019-10-13,553_chuys_chuys,1077
2019-10-20,553_chuys_chuys,1020
2019-10-27,553_chuys_chuys,922
2019-11-03,553_chuys_chuys,975
2019-11-10,553_chuys_chuys,995
2019-11-17,553_chuys_chuys,890
2019-11-24,553_chuys_chuys,855
2019-12-01,553_chuys_chuys,758
2019-12-08,553_chuys_chuys,941
2019-12-15,553_chuys_chuys,942
2019-12-22,553_chuys_chuys,818
2019-12-29,553_chuys_chuys,1086
2020-01-05,553_chuys_chuys,753
2020-01-12,553_chuys_chuys,838
2020-01-19,553_chuys_chuys,957
2020-01-26,553_chuys_chuys,921
2020-02-02,553_chuys_chuys,811
2020-02-09,553_chuys_chuys,938
2020-02-16,553_chuys_chuys,1043
2020-02-23,553_chuys_chuys,976
2017-01-01,647_torchys_tacos_torchys_tacos,857
2017-01-08,647_torchys_tacos_torchys_tacos,737
2017-01-15,647_torchys_tacos_torchys_tacos,870
2017-01-22,647_torchys_tacos_torchys_tacos,770
2017-01-29,647_torchys_tacos_torchys_tacos,747
2017-02-05,647_torchys_tacos_torchys_tacos,722
2017-02-12,647_torchys_tacos_torchys_tacos,835
2017-02-19,647_torchys_tacos_torchys_tacos,904
2017-02-26,647_torchys_tacos_torchys_tacos,910
2017-03-05,647_torchys_tacos_torchys_tacos,860
2017-03-12,647_torchys_tacos_torchys_tacos,1051
2017-03-19,647_torchys_tacos_torchys_tacos,831
2017-03-26,647_torchys_tacos_torchys_tacos,838
2017-04-02,647_torchys_tacos_torchys_tacos,813
2017-04-09,647_torchys_tacos_torchys_tacos,875
2017-04-16,647_torchys_tacos_torchys_tacos,765
2017-04-23,647_torchys_tacos_torchys_tacos,792
2017-04-30,647_torchys_tacos_torchys_tacos,777
2017-05-07,647_torchys_tacos_torchys_tacos,768
2017-05-14,647_torchys_tacos_torchys_tacos,702
2017-05-21,647_torchys_tacos_torchys_tacos,787
2017-05-28,647_torchys_tacos_torchys_tacos,856
2017-06-04,647_torchys_tacos_torchys_tacos,830
2017-06-11,647_torchys_tacos_torchys_tacos,773
2017-06-18,647_torchys_tacos_torchys_tacos,821
2017-06-25,647_torchys_tacos_torchys_tacos,798
2017-07-02,647_torchys_tacos_torchys_tacos,786
2017-07-09,647_torchys_tacos_torchys_tacos,830
2017-07-16,647_torchys_tacos_torchys_tacos,743
2017-07-23,647_torchys_tacos_torchys_tacos,709
2017-07-30,647_torchys_tacos_torchys_tacos,732
2017-08-06,647_torchys_tacos_torchys_tacos,665
2017-08-13,647_torchys_tacos_torchys_tacos,734
2017-08-20,647_torchys_tacos_torchys_tacos,668
2017-08-27,647_torchys_tacos_torchys_tacos,523
2017-09-03,647_torchys_tacos_torchys_tacos,711
2017-09-10,647_torchys_tacos_torchys_tacos,634
2017-09-17,647_torchys_tacos_torchys_tacos,625
2017-09-24,647_torchys_tacos_torchys_tacos,673
2017-10-01,647_torchys_tacos_torchys_tacos,687
2017-10-08,647_torchys_tacos_torchys_tacos,679
2017-10-15,647_torchys_tacos_torchys_tacos,707
2017-10-22,647_torchys_tacos_torchys_tacos,622
2017-10-29,647_torchys_tacos_torchys_tacos,595
2017-11-05,647_torchys_tacos_torchys_tacos,611
2017-11-12,647_torchys_tacos_torchys_tacos,580
2017-11-19,647_torchys_tacos_torchys_tacos,564
2017-11-26,647_torchys_tacos_torchys_tacos,556
2017-12-03,647_torchys_tacos_torchys_tacos,558
2017-12-10,647_torchys_tacos_torchys_tacos,549
2017-12-17,647_torchys_tacos_torchys_tacos,556
2017-12-24,647_torchys_tacos_torchys_tacos,494
2017-12-31,647_torchys_tacos_torchys_tacos,536
2018-01-07,647_torchys_tacos_torchys_tacos,511
2018-01-14,647_torchys_tacos_torchys_tacos,567
2018-01-21,647_torchys_tacos_torchys_tacos,557
2018-01-28,647_torchys_tacos_torchys_tacos,577
2018-02-04,647_torchys_tacos_torchys_tacos,592
2018-02-11,647_torchys_tacos_torchys_tacos,624
2018-02-18,647_torchys_tacos_torchys_tacos,700
2018-02-25,647_torchys_tacos_torchys_tacos,685
2018-03-04,647_torchys_tacos_torchys_tacos,665
2018-03-11,647_torchys_tacos_torchys_tacos,816
2018-03-18,647_torchys_tacos_torchys_tacos,701
2018-03-25,647_torchys_tacos_torchys_tacos,689
2018-04-01,647_torchys_tacos_torchys_tacos,640
2018-04-08,647_torchys_tacos_torchys_tacos,713
2018-04-15,647_torchys_tacos_torchys_tacos,690
2018-04-22,647_torchys_tacos_torchys_tacos,681
2018-04-29,647_torchys_tacos_torchys_tacos,668
2018-05-06,647_torchys_tacos_torchys_tacos,666
2018-05-13,647_torchys_tacos_torchys_tacos,679
2018-05-20,647_torchys_tacos_torchys_tacos,679
2018-05-27,647_torchys_tacos_torchys_tacos,679
2018-06-03,647_torchys_tacos_torchys_tacos,742
2018-06-10,647_torchys_tacos_torchys_tacos,681
2018-06-17,647_torchys_tacos_torchys_tacos,705
2018-06-24,647_torchys_tacos_torchys_tacos,667
2018-07-01,647_torchys_tacos_torchys_tacos,741
2018-07-08,647_torchys_tacos_torchys_tacos,671
2018-07-15,647_torchys_tacos_torchys_tacos,796
2018-07-22,647_torchys_tacos_torchys_tacos,758
2018-07-29,647_torchys_tacos_torchys_tacos,759
2018-08-05,647_torchys_tacos_torchys_tacos,719
2018-08-12,647_torchys_tacos_torchys_tacos,711
2018-08-19,647_torchys_tacos_torchys_tacos,771
2018-08-26,647_torchys_tacos_torchys_tacos,775
2018-09-02,647_torchys_tacos_torchys_tacos,774
2018-09-09,647_torchys_tacos_torchys_tacos,672
2018-09-16,647_torchys_tacos_torchys_tacos,682
2018-09-23,647_torchys_tacos_torchys_tacos,647
2018-09-30,647_torchys_tacos_torchys_tacos,697
2018-10-07,647_torchys_tacos_torchys_tacos,718
2018-10-14,647_torchys_tacos_torchys_tacos,636
2018-10-21,647_torchys_tacos_torchys_tacos,591
2018-10-28,647_torchys_tacos_torchys_tacos,646
2018-11-04,647_torchys_tacos_torchys_tacos,603
2018-11-11,647_torchys_tacos_torchys_tacos,532
2018-11-18,647_torchys_tacos_torchys_tacos,538
2018-11-25,647_torchys_tacos_torchys_tacos,510
2018-12-02,647_torchys_tacos_torchys_tacos,551
2018-12-09,647_torchys_tacos_torchys_tacos,562
2018-12-16,647_torchys_tacos_torchys_tacos,544
2018-12-23,647_torchys_tacos_torchys_tacos,478
2018-12-30,647_torchys_tacos_torchys_tacos,630
2019-01-06,647_torchys_tacos_torchys_tacos,487
2019-01-13,647_torchys_tacos_torchys_tacos,511
2019-01-20,647_torchys_tacos_torchys_tacos,522
2019-01-27,647_torchys_tacos_torchys_tacos,528
2019-02-03,647_torchys_tacos_torchys_tacos,536
2019-02-10,647_torchys_tacos_torchys_tacos,601
2019-02-17,647_torchys_tacos_torchys_tacos,652
2019-02-24,647_torchys_tacos_torchys_tacos,585
2019-03-03,647_torchys_tacos_torchys_tacos,600
2019-03-10,647_torchys_tacos_torchys_tacos,735
2019-03-17,647_torchys_tacos_torchys_tacos,684
2019-03-24,647_torchys_tacos_torchys_tacos,682
2019-03-31,647_torchys_tacos_torchys_tacos,653
2019-04-07,647_torchys_tacos_torchys_tacos,597
2019-04-14,647_torchys_tacos_torchys_tacos,684
2019-04-21,647_torchys_tacos_torchys_tacos,580
2019-04-28,647_torchys_tacos_torchys_tacos,679
2019-05-05,647_torchys_tacos_torchys_tacos,569
2019-05-12,647_torchys_tacos_torchys_tacos,684
2019-05-19,647_torchys_tacos_torchys_tacos,622
2019-05-26,647_torchys_tacos_torchys_tacos,707
2019-06-02,647_torchys_tacos_torchys_tacos,659
2019-06-09,647_torchys_tacos_torchys_tacos,662
2019-06-16,647_torchys_tacos_torchys_tacos,682
2019-06-23,647_torchys_tacos_torchys_tacos,714
2019-06-30,647_torchys_tacos_torchys_tacos,684
2019-07-07,647_torchys_tacos_torchys_tacos,652
2019-07-14,647_torchys_tacos_torchys_tacos,726
2019-07-21,647_torchys_tacos_torchys_tacos,679
2019-07-28,647_torchys_tacos_torchys_tacos,669
2019-08-04,647_torchys_tacos_torchys_tacos,653
2019-08-11,647_torchys_tacos_torchys_tacos,708
2019-08-18,647_torchys_tacos_torchys_tacos,667
2019-08-25,647_torchys_tacos_torchys_tacos,648
2019-09-01,647_torchys_tacos_torchys_tacos,660
2019-09-08,647_torchys_tacos_torchys_tacos,595
2019-09-15,647_torchys_tacos_torchys_tacos,577
2019-09-22,647_torchys_tacos_torchys_tacos,634
2019-09-29,647_torchys_tacos_torchys_tacos,639
2019-10-06,647_torchys_tacos_torchys_tacos,656
2019-10-13,647_torchys_tacos_torchys_tacos,659
2019-10-20,647_torchys_tacos_torchys_tacos,589
2019-10-27,647_torchys_tacos_torchys_tacos,534
2019-11-03,647_torchys_tacos_torchys_tacos,584
2019-11-10,647_torchys_tacos_torchys_tacos,641
2019-11-17,647_torchys_tacos_torchys_tacos,607
2019-11-24,647_torchys_tacos_torchys_tacos,558
2019-12-01,647_torchys_tacos_torchys_tacos,529
2019-12-08,647_torchys_tacos_torchys_tacos,594
2019-12-15,647_torchys_tacos_torchys_tacos,559
2019-12-22,647_torchys_tacos_torchys_tacos,476
2019-12-29,647_torchys_tacos_torchys_tacos,658
2020-01-05,647_torchys_tacos_torchys_tacos,484
2020-01-12,647_torchys_tacos_torchys_tacos,578
2020-01-19,647_torchys_tacos_torchys_tacos,552
2020-01-26,647_torchys_tacos_torchys_tacos,556
2020-02-02,647_torchys_tacos_torchys_tacos,518
2020-02-09,647_torchys_tacos_torchys_tacos,578
2020-02-16,647_torchys_tacos_torchys_tacos,714
2020-02-23,647_torchys_tacos_torchys_tacos,629
2017-01-01,659_fuzzys_taco_shop_fuzzys_taco_shop,656
2017-01-08,659_fuzzys_taco_shop_fuzzys_taco_shop,773
2017-01-15,659_fuzzys_taco_shop_fuzzys_taco_shop,779
2017-01-22,659_fuzzys_taco_shop_fuzzys_taco_shop,809
2017-01-29,659_fuzzys_taco_shop_fuzzys_taco_shop,925
2017-02-05,659_fuzzys_taco_shop_fuzzys_taco_shop,903
2017-02-12,659_fuzzys_taco_shop_fuzzys_taco_shop,992
2017-02-19,659_fuzzys_taco_shop_fuzzys_taco_shop,1152
2017-02-26,659_fuzzys_taco_shop_fuzzys_taco_shop,1025
2017-03-05,659_fuzzys_taco_shop_fuzzys_taco_shop,1189
2017-03-12,659_fuzzys_taco_shop_fuzzys_taco_shop,1056
2017-03-19,659_fuzzys_taco_shop_fuzzys_taco_shop,1018
2017-03-26,659_fuzzys_taco_shop_fuzzys_taco_shop,977
2017-04-02,659_fuzzys_taco_shop_fuzzys_taco_shop,1015
2017-04-09,659_fuzzys_taco_shop_fuzzys_taco_shop,950
2017-04-16,659_fuzzys_taco_shop_fuzzys_taco_shop,899
2017-04-23,659_fuzzys_taco_shop_fuzzys_taco_shop,914
2017-04-30,659_fuzzys_taco_shop_fuzzys_taco_shop,1022
2017-05-07,659_fuzzys_taco_shop_fuzzys_taco_shop,949
2017-05-14,659_fuzzys_taco_shop_fuzzys_taco_shop,913
2017-05-21,659_fuzzys_taco_shop_fuzzys_taco_shop,983
2017-05-28,659_fuzzys_taco_shop_fuzzys_taco_shop,935
2017-06-04,659_fuzzys_taco_shop_fuzzys_taco_shop,987
2017-06-11,659_fuzzys_taco_shop_fuzzys_taco_shop,966
2017-06-18,659_fuzzys_taco_shop_fuzzys_taco_shop,978
2017-06-25,659_fuzzys_taco_shop_fuzzys_taco_shop,930
2017-07-02,659_fuzzys_taco_shop_fuzzys_taco_shop,920
2017-07-09,659_fuzzys_taco_shop_fuzzys_taco_shop,911
2017-07-16,659_fuzzys_taco_shop_fuzzys_taco_shop,951
2017-07-23,659_fuzzys_taco_shop_fuzzys_taco_shop,897
2017-07-30,659_fuzzys_taco_shop_fuzzys_taco_shop,954
2017-08-06,659_fuzzys_taco_shop_fuzzys_taco_shop,854
2017-08-13,659_fuzzys_taco_shop_fuzzys_taco_shop,920
2017-08-20,659_fuzzys_taco_shop_fuzzys_taco_shop,927
2017-08-27,659_fuzzys_taco_shop_fuzzys_taco_shop,870
2017-09-03,659_fuzzys_taco_shop_fuzzys_taco_shop,928
2017-09-10,659_fuzzys_taco_shop_fuzzys_taco_shop,838
2017-09-17,659_fuzzys_taco_shop_fuzzys_taco_shop,866
2017-09-24,659_fuzzys_taco_shop_fuzzys_taco_shop,875
2017-10-01,659_fuzzys_taco_shop_fuzzys_taco_shop,1093
2017-10-08,659_fuzzys_taco_shop_fuzzys_taco_shop,959
2017-10-15,659_fuzzys_taco_shop_fuzzys_taco_shop,829
2017-10-22,659_fuzzys_taco_shop_fuzzys_taco_shop,792
2017-10-29,659_fuzzys_taco_shop_fuzzys_taco_shop,726
2017-11-05,659_fuzzys_taco_shop_fuzzys_taco_shop,802
2017-11-12,659_fuzzys_taco_shop_fuzzys_taco_shop,743
2017-11-19,659_fuzzys_taco_shop_fuzzys_taco_shop,767
2017-11-26,659_fuzzys_taco_shop_fuzzys_taco_shop,850
2017-12-03,659_fuzzys_taco_shop_fuzzys_taco_shop,841
2017-12-10,659_fuzzys_taco_shop_fuzzys_taco_shop,796
2017-12-17,659_fuzzys_taco_shop_fuzzys_taco_shop,729
2017-12-24,659_fuzzys_taco_shop_fuzzys_taco_shop,563
2017-12-31,659_fuzzys_taco_shop_fuzzys_taco_shop,663
2018-01-07,659_fuzzys_taco_shop_fuzzys_taco_shop,658
2018-01-14,659_fuzzys_taco_shop_fuzzys_taco_shop,697
2018-01-21,659_fuzzys_taco_shop_fuzzys_taco_shop,755
2018-01-28,659_fuzzys_taco_shop_fuzzys_taco_shop,758
2018-02-04,659_fuzzys_taco_shop_fuzzys_taco_shop,689
2018-02-11,659_fuzzys_taco_shop_fuzzys_taco_shop,741
2018-02-18,659_fuzzys_taco_shop_fuzzys_taco_shop,909
2018-02-25,659_fuzzys_taco_shop_fuzzys_taco_shop,976
2018-03-04,659_fuzzys_taco_shop_fuzzys_taco_shop,948
2018-03-11,659_fuzzys_taco_shop_fuzzys_taco_shop,933
2018-03-18,659_fuzzys_taco_shop_fuzzys_taco_shop,902
2018-03-25,659_fuzzys_taco_shop_fuzzys_taco_shop,875
2018-04-01,659_fuzzys_taco_shop_fuzzys_taco_shop,832
2018-04-08,659_fuzzys_taco_shop_fuzzys_taco_shop,916
2018-04-15,659_fuzzys_taco_shop_fuzzys_taco_shop,862
2018-04-22,659_fuzzys_taco_shop_fuzzys_taco_shop,1068
2018-04-29,659_fuzzys_taco_shop_fuzzys_taco_shop,1117
2018-05-06,659_fuzzys_taco_shop_fuzzys_taco_shop,1130
2018-05-13,659_fuzzys_taco_shop_fuzzys_taco_shop,916
2018-05-20,659_fuzzys_taco_shop_fuzzys_taco_shop,962
2018-05-27,659_fuzzys_taco_shop_fuzzys_taco_shop,925
2018-06-03,659_fuzzys_taco_shop_fuzzys_taco_shop,966
2018-06-10,659_fuzzys_taco_shop_fuzzys_taco_shop,932
2018-06-17,659_fuzzys_taco_shop_fuzzys_taco_shop,962
2018-06-24,659_fuzzys_taco_shop_fuzzys_taco_shop,919
2018-07-01,659_fuzzys_taco_shop_fuzzys_taco_shop,953
2018-07-08,659_fuzzys_taco_shop_fuzzys_taco_shop,853
2018-07-15,659_fuzzys_taco_shop_fuzzys_taco_shop,897
2018-07-22,659_fuzzys_taco_shop_fuzzys_taco_shop,733
2018-07-29,659_fuzzys_taco_shop_fuzzys_taco_shop,805
2018-08-05,659_fuzzys_taco_shop_fuzzys_taco_shop,852
2018-08-12,659_fuzzys_taco_shop_fuzzys_taco_shop,856
2018-08-19,659_fuzzys_taco_shop_fuzzys_taco_shop,821
2018-08-26,659_fuzzys_taco_shop_fuzzys_taco_shop,783
2018-09-02,659_fuzzys_taco_shop_fuzzys_taco_shop,813
2018-09-09,659_fuzzys_taco_shop_fuzzys_taco_shop,823
2018-09-16,659_fuzzys_taco_shop_fuzzys_taco_shop,781
2018-09-23,659_fuzzys_taco_shop_fuzzys_taco_shop,811
2018-09-30,659_fuzzys_taco_shop_fuzzys_taco_shop,968
2018-10-07,659_fuzzys_taco_shop_fuzzys_taco_shop,861
2018-10-14,659_fuzzys_taco_shop_fuzzys_taco_shop,734
2018-10-21,659_fuzzys_taco_shop_fuzzys_taco_shop,748
2018-10-28,659_fuzzys_taco_shop_fuzzys_taco_shop,716
2018-11-04,659_fuzzys_taco_shop_fuzzys_taco_shop,661
2018-11-11,659_fuzzys_taco_shop_fuzzys_taco_shop,673
2018-11-18,659_fuzzys_taco_shop_fuzzys_taco_shop,635
2018-11-25,659_fuzzys_taco_shop_fuzzys_taco_shop,670
2018-12-02,659_fuzzys_taco_shop_fuzzys_taco_shop,676
2018-12-09,659_fuzzys_taco_shop_fuzzys_taco_shop,645
2018-12-16,659_fuzzys_taco_shop_fuzzys_taco_shop,692
2018-12-23,659_fuzzys_taco_shop_fuzzys_taco_shop,545
2018-12-30,659_fuzzys_taco_shop_fuzzys_taco_shop,607
2019-01-06,659_fuzzys_taco_shop_fuzzys_taco_shop,599
2019-01-13,659_fuzzys_taco_shop_fuzzys_taco_shop,786
2019-01-20,659_fuzzys_taco_shop_fuzzys_taco_shop,886
2019-01-27,659_fuzzys_taco_shop_fuzzys_taco_shop,824
2019-02-03,659_fuzzys_taco_shop_fuzzys_taco_shop,838
2019-02-10,659_fuzzys_taco_shop_fuzzys_taco_shop,764
2019-02-17,659_fuzzys_taco_shop_fuzzys_taco_shop,972
2019-02-24,659_fuzzys_taco_shop_fuzzys_taco_shop,924
2019-03-03,659_fuzzys_taco_shop_fuzzys_taco_shop,801
2019-03-10,659_fuzzys_taco_shop_fuzzys_taco_shop,855
2019-03-17,659_fuzzys_taco_shop_fuzzys_taco_shop,856
2019-03-24,659_fuzzys_taco_shop_fuzzys_taco_shop,828
2019-03-31,659_fuzzys_taco_shop_fuzzys_taco_shop,802
2019-04-07,659_fuzzys_taco_shop_fuzzys_taco_shop,844
2019-04-14,659_fuzzys_taco_shop_fuzzys_taco_shop,795
2019-04-21,659_fuzzys_taco_shop_fuzzys_taco_shop,680
2019-04-28,659_fuzzys_taco_shop_fuzzys_taco_shop,856
2019-05-05,659_fuzzys_taco_shop_fuzzys_taco_shop,817
2019-05-12,659_fuzzys_taco_shop_fuzzys_taco_shop,720
2019-05-19,659_fuzzys_taco_shop_fuzzys_taco_shop,745
2019-05-26,659_fuzzys_taco_shop_fuzzys_taco_shop,722
2019-06-02,659_fuzzys_taco_shop_fuzzys_taco_shop,705
2019-06-09,659_fuzzys_taco_shop_fuzzys_taco_shop,789
2019-06-16,659_fuzzys_taco_shop_fuzzys_taco_shop,715
2019-06-23,659_fuzzys_taco_shop_fuzzys_taco_shop,655
2019-06-30,659_fuzzys_taco_shop_fuzzys_taco_shop,663
2019-07-07,659_fuzzys_taco_shop_fuzzys_taco_shop,670
2019-07-14,659_fuzzys_taco_shop_fuzzys_taco_shop,664
2019-07-21,659_fuzzys_taco_shop_fuzzys_taco_shop,675
2019-07-28,659_fuzzys_taco_shop_fuzzys_taco_shop,674
2019-08-04,659_fuzzys_taco_shop_fuzzys_taco_shop,687
2019-08-11,659_fuzzys_taco_shop_fuzzys_taco_shop,669
2019-08-18,659_fuzzys_taco_shop_fuzzys_taco_shop,677
2019-08-25,659_fuzzys_taco_shop_fuzzys_taco_shop,668
2019-09-01,659_fuzzys_taco_shop_fuzzys_taco_shop,641
2019-09-08,659_fuzzys_taco_shop_fuzzys_taco_shop,599
2019-09-15,659_fuzzys_taco_shop_fuzzys_taco_shop,614
2019-09-22,659_fuzzys_taco_shop_fuzzys_taco_shop,628
2019-09-29,659_fuzzys_taco_shop_fuzzys_taco_shop,624
2019-10-06,659_fuzzys_taco_shop_fuzzys_taco_shop,645
2019-10-13,659_fuzzys_taco_shop_fuzzys_taco_shop,696
2019-10-20,659_fuzzys_taco_shop_fuzzys_taco_shop,577
2019-10-27,659_fuzzys_taco_shop_fuzzys_taco_shop,560
2019-11-03,659_fuzzys_taco_shop_fuzzys_taco_shop,545
2019-11-10,659_fuzzys_taco_shop_fuzzys_taco_shop,666
2019-11-17,659_fuzzys_taco_shop_fuzzys_taco_shop,590
2019-11-24,659_fuzzys_taco_shop_fuzzys_taco_shop,473
2019-12-01,659_fuzzys_taco_shop_fuzzys_taco_shop,509
2019-12-08,659_fuzzys_taco_shop_fuzzys_taco_shop,509
2019-12-15,659_fuzzys_taco_shop_fuzzys_taco_shop,505
2019-12-22,659_fuzzys_taco_shop_fuzzys_taco_shop,431
2019-12-29,659_fuzzys_taco_shop_fuzzys_taco_shop,508
2020-01-05,659_fuzzys_taco_shop_fuzzys_taco_shop,433
2020-01-12,659_fuzzys_taco_shop_fuzzys_taco_shop,505
2020-01-19,659_fuzzys_taco_shop_fuzzys_taco_shop,539
2020-01-26,659_fuzzys_taco_shop_fuzzys_taco_shop,485
2020-02-02,659_fuzzys_taco_shop_fuzzys_taco_shop,456
2020-02-09,659_fuzzys_taco_shop_fuzzys_taco_shop,530
2020-02-16,659_fuzzys_taco_shop_fuzzys_taco_shop,575
2020-02-23,659_fuzzys_taco_shop_fuzzys_taco_shop,606
2017-01-01,701_el_pollo_loco_el_pollo_loco,719
2017-01-08,701_el_pollo_loco_el_pollo_loco,685
2017-01-15,701_el_pollo_loco_el_pollo_loco,717
2017-01-22,701_el_pollo_loco_el_pollo_loco,716
2017-01-29,701_el_pollo_loco_el_pollo_loco,683
2017-02-05,701_el_pollo_loco_el_pollo_loco,680
2017-02-12,701_el_pollo_loco_el_pollo_loco,734
2017-02-19,701_el_pollo_loco_el_pollo_loco,712
2017-02-26,701_el_pollo_loco_el_pollo_loco,795
2017-03-05,701_el_pollo_loco_el_pollo_loco,806
2017-03-12,701_el_pollo_loco_el_pollo_loco,768
2017-03-19,701_el_pollo_loco_el_pollo_loco,733
2017-03-26,701_el_pollo_loco_el_pollo_loco,830
2017-04-02,701_el_pollo_loco_el_pollo_loco,851
2017-04-09,701_el_pollo_loco_el_pollo_loco,764
2017-04-16,701_el_pollo_loco_el_pollo_loco,618
